authors,bestsellers_rank,categories,format,id,lang,rating_avg,title
[57747],5683,"[140, 3255, 364, 2633, 365, 2634]",1,9781616558383,en,4.4,Avatar: The Last Airbender - Smoke And Shadow Part 3
"[50934, 219191]",6255,"[355, 2629, 365, 2634]",1,9780316465847,en,4.44,"The Mortal Instruments: The Graphic Novel, Vol. 4"
[219197],5654,"[364, 2633, 365, 2634]",1,9781632369208,en,4.39,The Quintessential Quintuplets 9
[219163],4393,"[365, 2634]",1,9781591164203,en,4.37,"Banana Fish, Vol. 8"
[219137],7650,"[365, 2634]",1,9781421597638,en,4.21,"Black Clover, Vol. 10"
[219211],1693,"[365, 2634]",1,9781646511242,en,4.34,Blue Period 2
[219102],4570,"[365, 2634]",1,9781421533216,en,4.38,"Slam Dunk, Vol. 14"
[219214],8915,"[364, 2633, 365, 2634]",1,9781974708239,en,4.42,"Ao Haru Ride, Vol. 13"
[219281],9334,"[365, 2634]",1,9781421501925,en,4.45,"Ouran High School Host Club, Vol. 4"
[219446],4360,"[365, 2634]",1,9781645057833,en,4.16,BL Metamorphosis Vol. 3
[219611],8868,"[365, 2634]",1,9781974720712,en,4.28,"Chainsaw Man, Vol. 6"
[219430],7143,"[365, 2634]",1,9781645057840,en,4,Miss Kobayashi's Dragon Maid Vol. 10
"[70530, 55872, 67424]",5829,"[364, 2633, 365, 2634]",2,9781506716862,en,3.06,Noir: A Collection Of Crime Comics
[219100],5544,"[364, 2633, 365, 2634]",1,9781974703180,en,4.51,Tokyo Ghoul Complete Box Set : Includes vols. 1-14 with premium
"[220654, 220655]",6604,"[365, 2634]",1,9788417419097,es,3.72,MI VIDA SEXUAL. Y OTROS RELATOS EROTICOS
[219124],1991,"[365, 2634]",1,9781591168492,en,4.43,"Hunter x Hunter, Vol. 3"
[219106],7206,"[365, 2634]",1,9781612622569,en,4.49,Attack on Titan: Volume 7
[219138],6026,"[365, 2634]",1,9781421541952,en,4.75,Fullmetal Alchemist Complete Box Set
[219132],5934,"[365, 2634]",1,9781421540320,en,4.38,"Blue Exorcist, Vol. 1"
[219133],3302,"[365, 2634]",1,9781421533766,en,4.32,"Dorohedoro, Vol. 2"
[219106],7152,"[364, 2633, 365, 2634]",1,9781612622552,en,4.48,Attack On Titan 6
[222169],5492,"[140, 3255, 355, 2629, 364, 2633, 365, 2634, 2488, 2495, 2506]",1,9781595829412,en,4.4,Avatar: The Last Airbender# The Promise Part 3
[219161],5494,"[365, 2634]",1,9781974700301,en,4.2,"Kaguya-sama: Love Is War, Vol. 1"
[219138],5094,"[365, 2634]",1,9781421540184,en,4.6,"Fullmetal Alchemist (3-in-1 Edition), Vol. 1 : Includes vols. 1, 2 & 3"
[222178],5304,"[355, 2629, 365, 2634]",1,9781975399573,en,4.59,"Toilet-bound Hanako-kun, Vol. 2"
"[219111, 219112]",5130,"[365, 2634]",1,9781974701476,en,4.51,"The Promised Neverland, Vol. 6"
[219128],4870,"[365, 2634]",1,9781421576077,en,4.4,"Assassination Classroom, Vol. 1"
[219101],4902,"[365, 2634]",1,9781974714803,en,4.43,"Jujutsu Kaisen, Vol. 4"
"[219111, 219112]",4655,"[365, 2634]",1,9781421597157,en,4.63,"The Promised Neverland, Vol. 4"
"[219104, 219105]",2460,"[365, 2634]",1,9781421501680,en,4.44,"Death Note, Vol. 1"
[219101],4535,"[365, 2634]",1,9781974710041,en,4.31,"Jujutsu Kaisen, Vol. 3"
[219106],4230,"[364, 2633, 365, 2634]",1,9781612622545,en,4.46,Attack On Titan 5
"[219104, 219105]",3686,"[365, 2634]",1,9781421597713,en,4.53,Death Note (All-in-One Edition)
[71162],4145,"[364, 2633, 365, 2634]",1,9781421560748,en,4.68,One Piece Box Set 1: East Blue and Baroque Works : Volumes 1-23 with Premium
"[219111, 219112]",4063,"[365, 2634]",1,9781421597140,en,4.51,"The Promised Neverland, Vol. 3"
[38180],3823,"[364, 2633, 365, 2634, 366, 2635]",1,9781401225759,en,4.23,The Sandman Vol. 1 Preludes & Nocturnes (New Edition)
[219117],3898,"[365, 2634]",1,9781974700554,en,4.51,"Demon Slayer: Kimetsu no Yaiba, Vol. 4"
[73044],4617,"[364, 2633, 365, 2634]",1,9781593070229,en,4.5,Berserk Volume 3
[219117],3655,"[365, 2634]",1,9781974700561,en,4.57,"Demon Slayer: Kimetsu no Yaiba, Vol. 5"
[219100],7584,"[365, 2634]",1,9781421580401,en,4.39,"Tokyo Ghoul, Vol. 5"
[219102],1163,"[365, 2634, 366, 2635]",1,9781421522449,en,4.53,"Vagabond (VIZBIG Edition), Vol. 2"
[219611],2213,"[365, 2634]",1,9781974709939,en,4.12,"Chainsaw Man, Vol. 1"
[219100],3082,"[365, 2634]",1,9781421580395,en,4.41,"Tokyo Ghoul, Vol. 4"
[224024],3183,"[365, 2634]",1,9781974717248,en,4.57,"Spy x Family, Vol. 2"
[224688],2347,"[365, 2634]",1,9781975332877,en,4.48,"Toilet-bound Hanako-kun, Vol. 1"
"[219104, 219105]",2478,"[365, 2634]",1,9781421525815,en,4.53,Death Note Complete Box Set : Volumes 1-13 with Premium
[23734],1792,"[364, 2633, 365, 2634]",2,9781632364616,en,4.65,Akira 35th Anniversary Box Set
"[223346, 218884, 226416]",9288,"[367, 2636]",1,9781302921903,en,3.47,Amazing Spider-man Epic Collection: Maximum Carnage
[219147],1958,"[365, 2634]",1,9781421587677,en,4.64,"Haikyu!!, Vol. 2"
[219101],1428,"[365, 2634]",1,9781974710027,en,4.27,"Jujutsu Kaisen, Vol. 1"
[73044],1441,"[365, 2634]",2,9781506711980,en,4.55,Berserk Deluxe Volume 1
[227907],8855,"[355, 2629, 365, 2634]",1,9781975321529,en,4.18,"Play It Cool, Guys, Vol. 1"
[228616],8718,"[365, 2634]",1,9781974721771,en,4.29,"The Way of the Househusband, Vol. 5"
"[171033, 227861, 51874]",1370,"[367, 2636]",1,9781302920555,en,4.55,Vision: The Complete Collection
[228867],8731,"[355, 2629, 365, 2634]",1,9781975320089,en,3.55,"Dear NOMAN, Vol. 1"
[38587],9208,"[365, 2634, 2942, 2978, 2979, 2985, 3385]",1,9781649694126,en,NA,A Little Coloring Book from the World of Liz Climo
[219785],8020,"[336, 2617, 365, 2634]",1,9781975316150,en,3.75,"ACCA 13-Territory Inspection Department P.S., Vol. 1"
[221919],8786,"[364, 2633, 365, 2634]",1,9781974713066,en,4.57,"Blue Flag, Vol. 6"
"[219144, 32129]",8746,"[365, 2634]",1,9781974721023,en,3.03,"Samurai 8: The Tale of Hachimaru, Vol. 5"
"[60957, 222041]",9966,"[364, 2633, 367, 2636]",1,9781524109707,en,4.15,The Boys Omnibus Vol. 2 TPB
"[223962, 229757]",8803,"[365, 2634]",2,9781974721566,en,NA,"Fist of the North Star, Vol. 1"
[222178],8087,"[355, 2629, 365, 2634]",1,9781975311414,en,4.7,"Toilet-bound Hanako-kun, Vol. 9"
"[219901, 219204]",6649,"[365, 2634, 2495, 2506]",1,9781974711260,en,4,"Pokemon Adventures Collector's Edition, Vol. 6"
"[230060, 230061]",9306,"[355, 2629, 365, 2634]",2,9781718350717,en,NA,Banner of the Stars Volumes 1-3 Collector's Edition
[222768],8551,"[364, 2633, 365, 2634]",1,9781974709601,en,4.36,"Sleepy Princess in the Demon Castle, Vol. 10"
[230797],7090,"[365, 2634]",1,9781645059493,en,3.88,Cutie and the Beast Vol. 2
"[226978, 226979]",8730,"[355, 2629, 364, 2633, 365, 2634]",1,9781975320102,en,NA,"Death March to the Parallel World Rhapsody, Vol. 10"
"[229095, 220653]",8666,"[365, 2634]",1,9788467928204,es,4.43,Horimiya 2
[228673],9089,"[365, 2634]",1,9781949980110,en,4.26,Ajin: Demi-human Vol. 14
[219536],8214,"[352, 2626, 365, 2634]",1,9781975314590,en,3.33,"RaW Hero, Vol. 3"
[231116],8889,"[365, 2634]",1,9781974719419,en,3.85,"Toritan: Birds of a Feather, Vol. 2"
[219156],4332,"[365, 2634]",1,9781949980981,en,3.97,"Don't Toy With Me Miss Nagatoro, Volume 6"
[230554],9490,"[365, 2634]",1,9781645058090,en,4.31,My Status as an Assassin Obviously Exceeds the Hero's (Manga) Vol. 3
"[221453, 222707, 222708, 226091]",8525,"[365, 2634, 783, 3328]",1,9788467934557,es,4.51,The Promised Neverland 6
[231221],9523,"[365, 2634]",1,9781645058465,en,4,Our Teachers Are Dating! Vol. 2
[219115],8745,"[365, 2634]",1,9781974718849,en,4.24,"Komi Can't Communicate, Vol. 12"
[219101],6656,"[365, 2634]",1,9781974722846,en,4.52,"Jujutsu Kaisen, Vol. 11"
"[229095, 220653]",8526,"[365, 2634]",1,9788467929201,es,4.41,Horimiya 3
[231474],4309,"[364, 2633, 365, 2634]",1,9781974720682,en,4.24,"A Tropical Fish Yearns for Snow, Vol. 6"
"[44567, 219198, 219199]",5225,"[334, 355, 2629, 365, 2634]",1,9781974713288,en,4.55,"Bleach: Can't Fear Your Own World, Vol. 3"
[227271],9566,"[364, 2633, 365, 2634]",1,9781632367693,en,3.98,Love In Focus 2
[220139],7030,"[365, 2634]",1,9781645059523,en,4.39,Mushoku Tensei: Jobless Reincarnation (Light Novel) Vol. 9
"[12279, 221491]",5027,"[364, 2633, 367, 2636]",1,9780930289232,en,4.36,Watchmen
[219101],6573,"[365, 2634]",9,9788467941562,es,4.28,Jujutsu Kaisen 02. El feto maldito bajo el cielo
[227657],9008,"[364, 2633, 365, 2634]",1,9781974709359,en,4.09,"An Incurable Case of Love, Vol. 5"
"[229524, 231145]",8793,"[355, 2629, 365, 2634]",1,9781975332839,en,4.01,"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol.1 (manga)"
"[220032, 223828]",8854,"[355, 2629, 365, 2634]",1,9781975316273,en,4.68,Puella Magi Madoka Magica: The Complete Omnibus Edition
[220139],3252,"[365, 2634]",1,9781626923423,en,4.14,Mushoku Tensei: Jobless Reincarnation: Vol. 4
"[219586, 228399]",8726,"[355, 2629, 365, 2634]",1,9781975318710,en,3.81,"The Devil Is a Part-Timer!, Vol. 16 (manga)"
"[67007, 57268]",3809,"[367, 2636]",1,9780785164036,en,3.83,Deadpool Kills The Marvel Universe
"[219106, 220664]",6545,"[365, 2634]",1,9788467909708,es,4.43,Ataque a los titanes 1
"[220139, 230432]",3829,"[365, 2634]",1,9781626924543,en,4.16,Mushoku Tensei: Jobless Reincarnation: Vol. 5
"[219111, 219112]",6641,"[365, 2634]",1,9781974721863,en,4.17,"The Promised Neverland, Vol. 20"
[219101],8865,"[365, 2634]",1,9781974720750,en,4.41,"Jujutsu Kaisen, Vol. 10"
[231701],8902,"[364, 2633, 365, 2634]",1,9781974720040,en,4.38,"Takane & Hana, Vol. 16"
"[226696, 219913, 226697]",5618,"[365, 2634, 2490]",1,9781718350137,en,5,In Another World With My Smartphone: Volume 14
[219114],3189,"[364, 2633, 365, 2634]",2,9781974719846,en,4,Lovesickness: Junji Ito Story Collection
[219881],9642,"[365, 2634]",1,9781645059486,en,4.4,Non Non Biyori Vol. 14
"[223562, 219374, 219375]",7150,"[365, 2634, 2506]",1,9781718366640,en,4.12,My Next Life as a Villainess: All Routes Lead to Doom! Volume 5
"[219104, 219105]",5350,"[364, 2633, 365, 2634]",1,9781974710546,en,3.89,"Platinum End, Vol. 10"
[220162],7168,"[364, 2633, 365, 2634]",1,9781632365170,en,4.23,Waiting For Spring 2
[226090],5380,"[365, 2634]",1,9781974717170,en,4.14,"MADK, Vol. 1"
[227657],6748,"[364, 2633, 365, 2634]",1,9781974712342,en,4.07,"An Incurable Case of Love, Vol. 6"
"[219104, 219105]",8570,"[365, 2634]",1,9781974703968,en,3.81,"Platinum End, Vol. 8"
"[232342, 22331]",6015,"[365, 2634, 2506, 2518]",1,9781496420107,en,4.33,Manga Majesty
[47905],2970,"[364, 2633, 367, 2636]",1,9781401223175,en,4.29,Batman Hush
"[219139, 219140, 219141]",6715,"[365, 2634]",1,9781974719730,en,4.16,"Seraph of the End, Vol. 20 : Vampire Reign"
[219109],8893,"[365, 2634]",1,9781974723676,en,4.48,"Given, Vol. 6"
"[229095, 220653]",6547,"[365, 2634]",1,9788467928198,es,4.36,Horimiya 1
[222535],6408,"[365, 2634]",1,9781974714896,en,4.36,"Golden Kamuy, Vol. 17"
"[219104, 219105]",5375,"[364, 2633, 365, 2634]",1,9781974712564,en,3.88,"Platinum End, Vol. 11"
[231181],9679,"[364, 2633, 365, 2634]",1,9781632367648,en,4.09,Gleipnir 2
[219611],2713,"[365, 2634]",1,9781974719228,en,4.18,"Chainsaw Man, Vol. 5"
[232615],4334,"[365, 2634]",1,9781947804777,en,NA,Welcome to Succubus High! Vol. 2
"[219104, 219105]",3150,"[365, 2634]",1,9781974719747,en,3.8,"Platinum End, Vol. 12"
[232690],1712,"[365, 2634]",1,9781569703625,en,4.4,TWITTERING BIRDS NEVER FLY GN VOL 03
[228151],9341,"[364, 2633, 365, 2634]",1,9781421523767,en,4.44,"Nana, Vol. 17"
[219907],7199,"[364, 2633, 365, 2634]",1,9781632363572,en,4.39,Cells At Work! 2
[219824],8638,"[365, 2634]",1,9781974717514,en,4,"Fly Me to the Moon, Vol. 3"
[232726],5546,"[365, 2634]",1,9781645058588,en,3.93,Manly Appetites: Minegishi Loves Otsu Vol. 1
[71162],6494,"[365, 2634]",1,9781974719990,en,4.66,"One Piece, Vol. 96"
[219150],8815,"[365, 2634]",1,9781949980660,en,3.38,"Aposimz, Volume 6"
"[221498, 47479]",9059,"[367, 2636]",1,9781846539626,en,3.38,Amazing Spider-man: Spider-geddon
[219106],4525,"[334, 350, 2624, 352, 2626, 365, 2634]",1,9781646510269,en,4.67,Attack on Titan 33
[219108],6736,"[365, 2634]",1,9781974718894,en,4.2,"Dead Dead Demon's Dededede Destruction, Vol. 9"
[219132],3020,"[365, 2634]",1,9781974718467,en,4.3,"Blue Exorcist, Vol. 25"
[232846],3531,"[350, 2624, 365, 2634]",1,9781975317591,en,3.95,"Mieruko-chan, Vol. 2"
"[219510, 219511]",6627,"[355, 2629, 365, 2634]",1,9781975320140,en,5,"Trinity Seven, Vol. 22"
[232926],5360,"[99, 365, 2634, 2866]",2,9781982143916,en,4.5,Cook Anime : Eat Like Your Favorite Character-From Bento to Yakisoba
"[220139, 220031, 230432]",5515,"[365, 2634]",1,9781626922440,en,4.14,Mushoku Tensei: Jobless Reincarnation: Vol. 2
[219595],9570,"[364, 2633, 365, 2634]",1,9781632364319,en,4.27,Fire Force 4
[225050],5559,"[365, 2634]",1,9781645058083,en,4.22,How NOT to Summon a Demon Lord (Manga) Vol. 10
[223219],3638,"[355, 2629, 365, 2634]",1,9781947804869,en,3.2,Parallel Paradise Vol. 4
[219967],7095,"[365, 2634]",1,9781645057925,en,3.83,Didn't I Say to Make My Abilities Average in the Next Life?! (Light Novel) Vol. 11
[221564],9341,"[364, 2633, 365, 2634]",1,9781646510726,en,4.6,Sweat and Soap 5
"[232072, 229090]",6254,"[365, 2634]",1,9780316480031,en,4.18,Kakegurui: Compulsive Gambler Vol. 4
[224953],9597,"[365, 2634]",1,9781646511464,en,4.16,Whisper Me a Love Song 2
[231474],8812,"[365, 2634]",1,9781974710607,en,4.11,"A Tropical Fish Yearns for Snow, Vol. 3"
"[221057, 221058]",5321,"[352, 2626, 355, 2629, 358, 2630, 365, 2634]",1,9781947804524,en,3.52,"To Love Ru Darkness, Vol. 18"
[219106],5513,"[365, 2634]",1,9781632360397,en,4.96,Attack On Titan: The Spinoffs Collection
[219466],6096,"[355, 2629, 365, 2634]",1,9781975315931,en,4.1,"The Elder Sister-Like One, Vol. 4"
[232615],6792,"[365, 2634]",1,9781947804746,en,3.67,Welcome to Succubus High! Vol. 1
[15237],7113,"[364, 2633, 365, 2634]",1,9781632367563,en,4.05,Edens Zero 1
[219122],4733,"[365, 2634]",1,9781421599717,en,4.25,"20th Century Boys: The Perfect Edition, Vol. 11"
"[219157, 219142]",6608,"[365, 2634]",1,9781974720019,en,3.91,"Dragon Ball Super, Vol. 12"
[219147],8531,"[365, 2634]",1,9781974722839,en,4.82,"Haikyu!!, Vol. 44"
[222535],8655,"[365, 2634]",1,9781974717064,en,4.4,"Golden Kamuy, Vol. 19"
[219201],3612,"[365, 2634]",1,9781974717361,en,4.58,"Yona of the Dawn, Vol. 28"
[219106],5651,"[364, 2633, 365, 2634]",1,9781632364180,en,3.9,Attack On Titan: Lost Girls The Manga 2
"[219111, 219112]",3608,"[365, 2634]",1,9781974721832,en,4.36,"The Promised Neverland, Vol. 19"
[219117],8886,"[365, 2634]",1,9781974723638,en,4.53,"Demon Slayer: Kimetsu no Yaiba, Vol. 23"
[219590],5797,"[352, 2626, 355, 2629, 365, 2634]",1,9781427860064,en,5,"Aria: The Masterpiece, Volume 7"
[219212],3154,"[365, 2634]",1,9781974719921,en,4.33,"Finder Deluxe Edition: Honeymoon, Vol. 10"
[219122],3627,"[365, 2634, 366, 2635]",1,9781974717460,en,4.21,"Asadora!, Vol. 1"
[231181],7160,"[364, 2633, 365, 2634]",1,9781632367631,en,3.67,Gleipnir 1
[232927],6620,"[365, 2634]",1,9781974704576,en,4.14,"Black Torch, Vol. 4"
"[228372, 219106, 228449]",9727,"[364, 2633, 365, 2634]",1,9781612629148,en,3.98,Attack On Titan: Before The Fall 3
[219611],8929,"[365, 2634]",1,9781974704521,en,3.48,"Fire Punch, Vol. 8"
[219205],7112,"[364, 2633, 365, 2634]",1,9781632363640,en,4.02,Happiness 2
"[227528, 227529, 227530]",9300,"[365, 2634]",1,9781718356061,en,4.68,Ascendance of a Bookworm: Part 2 Vol. 4
[126286],3821,"[365, 2634, 2490, 2506]",1,9781645057710,en,4.1,Adachi and Shimamura (Light Novel) Vol. 3
"[223009, 231476, 233352]",8841,"[355, 2629, 365, 2634]",1,9781975331931,en,4.1,"Goblin Slayer, Vol. 6 (manga)"
[219205],8702,"[350, 2624, 358, 2630, 365, 2634]",1,9781945054747,en,4.09,The Flowers Of Evil - Complete 4
[223084],3159,"[352, 2626, 365, 2634]",1,9781645059462,en,3.65,GIGANT Vol. 4
"[68058, 55872]",7389,"[364, 2633, 367, 2636]",1,9781506715162,en,4.26,Colonel Weird: Cosmagog
[220073],8581,"[364, 2633, 365, 2634, 2979]",1,9781942993339,en,4.19,Nichijou Volume 4
[219582],7190,"[364, 2633, 365, 2634, 2978]",1,9781634429429,en,3.91,Super-Dimensional Love Gun
[232690],5728,"[365, 2634]",1,9781569703366,en,4.37,Twittering Birds Never Fly Volume 2 (Yaoi Manga)
[232690],7238,"[365, 2634]",1,9781569703274,en,4.36,TWITTERING BIRDS NEVER FLY GN VOL 01 (Yaoi Manga)
[219205],6645,"[365, 2634]",1,9781945054730,en,4.19,The Flowers Of Evil - Complete 3
"[228239, 3370, 221571]",7757,"[367, 2636]",1,9781302928353,en,3,Morbius Epic Collection: The Living Vampire
"[221742, 12279]",1022,"[364, 2633, 367, 2636]",2,9781401216672,en,4.37,"Batman The Killing Joke, Deluxe Edition"
[233415],9892,"[365, 2634]",1,9781506701363,en,4.22,Danganronpa: The Animation Volume 4
[222259],9518,"[364, 2633, 367, 2636]",1,9781779507488,en,NA,Wonder Woman Book 2: Ares Rising
"[222013, 222014]",2728,"[365, 2634]",1,9781947804814,en,NA,"Destiny Lovers, Vol. 5"
[233353],8663,"[364, 2633, 365, 2634]",1,9781974717392,en,3.98,"How Do We Relationship?, Vol. 2"
"[232905, 219935, 233442, 232906]",3143,"[356, 365, 2634]",1,9781975319595,en,NA,Interspecies Reviewers Comic Anthology
[219576],7573,"[365, 2634]",1,9781421577647,en,4.05,"World Trigger, Vol. 1"
[219106],7170,"[365, 2634]",1,9781632361868,en,4.49,Attack on Titan 16 Manga Special Edition with Playing Cards
[220464],5221,"[365, 2634]",1,9781974713257,en,4.22,"Hell's Paradise: Jigokuraku, Vol. 6"
"[219144, 226636, 226637]",1819,"[365, 2634]",1,9781974718696,en,4.13,"Boruto: Naruto Next Generations, Vol. 10"
[181317],9383,"[364, 2633, 367, 2636]",2,9781779507501,en,3.67,The Flash by Geoff Johns Omnibus Volume 2
[219117],5346,"[365, 2634]",1,9781974723416,en,4.62,"Demon Slayer: Kimetsu no Yaiba, Vol. 22"
[219389],5308,"[355, 2629, 358, 2630, 365, 2634]",1,9781947804616,en,3.44,"Yuuna and the Haunted Hot Springs, Vol. 12"
[219611],2097,"[365, 2634]",1,9781974717279,en,4.19,"Chainsaw Man, Vol. 4"
[230976],9496,"[365, 2634]",1,9781646090266,en,4.43,A Man And His Cat 1
"[219374, 219375, 219376]",9175,"[365, 2634]",1,9781718366619,en,4.3,My Next Life as a Villainess: All Routes Lead to Doom! Volume 2
"[219104, 219105]",7565,"[365, 2634]",1,9781421592084,en,3.91,"Platinum End, Vol. 3"
[219137],8843,"[365, 2634]",1,9781974702213,en,4.32,"Black Clover, Vol. 14"
[220464],3630,"[365, 2634]",1,9781974713240,en,4.31,"Hell's Paradise: Jigokuraku, Vol. 5"
[224947],9649,"[365, 2634]",1,9781642750171,en,4.36,Arifureta: From Commonplace to World's Strongest (Light Novel) Vol. 5
[233570],2610,"[342, 355, 2629, 365, 2634]",1,9781646510788,en,4.51,Witch Hat Atelier 7
[233141],7583,"[364, 2633, 365, 2634]",1,9781421527796,en,4.2,"Black Lagoon, Vol. 8"
[71162],7674,"[365, 2634]",1,9781421596167,en,4.55,"One Piece (Omnibus Edition), Vol. 24 : Includes vols. 70, 71 & 72"
[219727],8919,"[365, 2634]",1,9781974712472,en,3.94,"Caste Heaven, Vol. 3"
[219106],3571,"[364, 2633, 365, 2634]",1,9781632363855,en,4.03,Attack On Titan: Lost Girls The Manga 1
[219205],6644,"[365, 2634]",1,9781945054723,en,4.15,The Flowers Of Evil - Complete 2
[233169],8838,"[364, 2633, 365, 2634]",2,9781941220153,en,4.55,Mobile Suit Gundam: The Origin Volume 9 : Lalah
[219595],9683,"[364, 2633, 365, 2634]",1,9781632363312,en,4.11,Fire Force 2
"[223009, 231476, 233352]",8852,"[355, 2629, 365, 2634]",1,9781975313944,en,4.19,"Goblin Slayer, Vol. 8 (manga)"
"[230508, 230509]",5370,"[355, 2629, 365, 2634]",1,9781947804821,en,3.7,"Saki the Succubus Hungers Tonight, Vol. 4"
[67015],9963,"[364, 2633, 367, 2636]",2,9781401274955,en,3.84,Absolute WildC.A.T.S.
[220108],5128,"[365, 2634]",1,9781974711819,en,3.97,"Jealousy, Vol. 2"
